event_id,user_id,event_timestamp,event_name,experiment_group,device,traffic_source,session_id
E00028041,U015225,2026-07-03 21:24:22.409638166,checkout_view,treatment,desktop,email,S_U015225_1783113862
E00034018,U018479,2026-07-14 21:39:48.933037380,checkout_view,control,mobile,organic,S_U018479_1784065188
E00036197,U019680,2026-07-10 10:12:40.596405438,checkout_view,treatment,desktop,organic,S_U019680_1783678360
E00026810,U014571,2026-07-02 10:55:04.335243646,payment_attempt,control,mobile,email,S_U014571_1782989584
E00031092,U016883,2026-07-03 19:27:44.696572702,checkout_error,control,desktop,social,S_U016883_1783106719
E00002825,U001528,2026-07-06 03:53:40.227833880,purchase,control,mobile,direct,S_U001528_1783309854
E00002643,U001421,2026-07-04 10:58:29.816570100,checkout_view,treatment,mobile,paid_search,S_U001421_1783162709
E00028553,U015509,2026-07-06 15:07:58.059117734,payment_attempt,control,mobile,organic,S_U015509_1783349518
E00007349,U003929,2026-07-13 11:32:45.359709928,payment_attempt,treatment,desktop,email,S_U003929_1783942005
E00032271,U017534,2026-07-04 08:59:43.142074682,checkout_view,control,desktop,paid_search,S_U017534_1783155583
E00035583,U019340,2026-07-06 17:58:10.531372780,checkout_view,control,mobile,email,S_U019340_1783360690
E00012571,U006780,2026-07-03 18:16:44.569640554,checkout_view,control,mobile,paid_search,S_U006780_1783102604
E00010182,U005457,2026-07-04 09:01:48.080693934,payment_attempt,control,desktop,social,S_U005457_1783154328
E00027983,U015186,2026-07-11 17:33:25.164442322,payment_attempt,control,mobile,social,S_U015186_1783789885
E00008304,U004438,2026-07-09 06:03:49.707604228,purchase,control,mobile,social,S_U004438_1783576558
E00012820,U006924,2026-07-01 14:54:54.689373112,checkout_error,treatment,mobile,organic,S_U006924_1782917516
E00006716,U003593,2026-07-06 17:11:45.775545184,payment_attempt,control,desktop,social,S_U003593_1783357245
E00022233,U012051,2026-07-02 23:48:13.804911458,payment_attempt,control,mobile,social,S_U012051_1783035193
E00018947,U010238,2026-07-14 03:03:20.091736016,purchase,treatment,desktop,email,S_U010238_1783997063
E00024979,U013554,2026-07-12 23:35:06.110155112,checkout_view,control,desktop,email,S_U013554_1783899306
E00034657,U018831,2026-07-12 07:26:12.006078126,checkout_view,control,mobile,paid_search,S_U018831_1783841172
E00004360,U002352,2026-07-10 21:36:08.481714896,checkout_view,treatment,desktop,organic,S_U002352_1783719368
E00001596,U000849,2026-07-09 22:35:00.598978796,payment_attempt,treatment,mobile,social,S_U000849_1783635420
E00023608,U012806,2026-07-07 00:13:32.388309696,payment_attempt,treatment,desktop,organic,S_U012806_1783382492
E00005882,U003150,2026-07-10 09:23:32.735266418,payment_attempt,treatment,tablet,organic,S_U003150_1783675052
E00019950,U010798,2026-07-04 02:52:57.794016278,checkout_view,treatment,desktop,paid_search,S_U010798_1783133577
E00005538,U002970,2026-07-08 19:57:41.113697038,purchase,treatment,mobile,direct,S_U002970_1783539842
E00001790,U000964,2026-07-07 10:05:46.651495390,checkout_view,treatment,mobile,email,S_U000964_1783418746
E00011970,U006452,2026-07-04 22:06:24.211508852,checkout_view,treatment,desktop,social,S_U006452_1783202784
E00004952,U002649,2026-07-04 12:47:02.576443750,payment_attempt,control,mobile,organic,S_U002649_1783167782
E00007131,U003814,2026-07-12 22:33:22.208739064,checkout_view,treatment,desktop,organic,S_U003814_1783895602
E00027211,U014775,2026-07-08 13:15:58.696994574,checkout_view,control,mobile,paid_search,S_U014775_1783516558
E00029199,U015851,2026-07-04 14:12:18.286735888,purchase,treatment,mobile,direct,S_U015851_1783172953
E00024900,U013506,2026-07-13 08:33:38.548272636,checkout_view,control,desktop,organic,S_U013506_1783931618
E00004091,U002202,2026-07-09 16:33:20.029279236,purchase,treatment,mobile,organic,S_U002202_1783613163
E00010159,U005445,2026-07-11 00:34:50.790979838,payment_attempt,control,desktop,social,S_U005445_1783729490
E00007772,U004156,2026-07-07 13:10:13.390110906,checkout_view,treatment,desktop,paid_search,S_U004156_1783429813
E00008562,U004586,2026-07-05 16:32:16.410764446,checkout_view,control,tablet,direct,S_U004586_1783269136
E00009148,U004914,2026-07-13 18:03:36.359150830,checkout_view,control,mobile,organic,S_U004914_1783965816
E00024012,U013039,2026-07-01 09:34:01.315426320,purchase,control,mobile,paid_search,S_U013039_1782897060
E00025790,U014022,2026-07-06 15:04:11.886357994,checkout_view,control,mobile,paid_search,S_U014022_1783350251
E00028876,U015680,2026-07-05 13:34:42.510492580,checkout_view,treatment,mobile,direct,S_U015680_1783258482
E00006935,U003709,2026-07-14 11:45:21.631038306,payment_attempt,treatment,desktop,paid_search,S_U003709_1784028561
E00020795,U011283,2026-07-07 01:23:47.433826986,payment_attempt,treatment,mobile,paid_search,S_U011283_1783386347
E00017938,U009696,2026-07-12 18:14:12.841388174,checkout_view,control,mobile,paid_search,S_U009696_1783880052
E00016951,U009156,2026-07-07 08:51:08.048254008,payment_attempt,control,desktop,social,S_U009156_1783414148
E00020067,U010871,2026-07-11 01:40:13.645786230,checkout_view,control,desktop,social,S_U010871_1783734013
E00013779,U007436,2026-07-08 15:54:31.692130602,payment_attempt,treatment,desktop,email,S_U007436_1783525171
E00003175,U001717,2026-07-11 05:00:08.595888912,checkout_view,treatment,desktop,social,S_U001717_1783746008
E00005681,U003045,2026-07-14 12:11:03.587853454,checkout_view,treatment,desktop,organic,S_U003045_1784031063
E00008617,U004621,2026-07-09 02:16:49.281072020,payment_attempt,control,tablet,organic,S_U004621_1783562869
E00015246,U008247,2026-07-02 04:38:52.802084002,checkout_view,treatment,mobile,direct,S_U008247_1782967132
E00006590,U003527,2026-07-06 01:41:20.766197442,checkout_view,control,mobile,paid_search,S_U003527_1783302080
E00004655,U002504,2026-07-01 17:35:19.158623348,payment_attempt,treatment,mobile,organic,S_U002504_1782927139
E00007828,U004190,2026-07-11 06:04:30.952166906,payment_attempt,treatment,desktop,organic,S_U004190_1783748970
E00013841,U007475,2026-07-07 04:29:32.596118716,checkout_view,control,desktop,organic,S_U007475_1783398572
E00005091,U002725,2026-07-14 22:28:15.445101962,checkout_view,treatment,mobile,organic,S_U002725_1784068095
E00023478,U012731,2026-07-01 05:02:26.307907112,payment_attempt,treatment,tablet,organic,S_U012731_1782881786
E00008615,U004620,2026-07-13 04:46:55.715191352,purchase,treatment,mobile,organic,S_U004620_1783916802
E00031345,U017027,2026-07-12 19:55:50.301869814,checkout_view,treatment,desktop,organic,S_U017027_1783886150
E00008496,U004549,2026-07-03 06:13:26.067526962,payment_attempt,control,mobile,organic,S_U004549_1783058306
E00010262,U005507,2026-07-01 16:54:58.802749442,checkout_view,treatment,mobile,direct,S_U005507_1782924898
E00015763,U008510,2026-07-03 01:27:27.480046370,checkout_view,control,mobile,paid_search,S_U008510_1783042047
E00034412,U018698,2026-07-07 16:43:03.769351546,payment_attempt,treatment,desktop,paid_search,S_U018698_1783441743
E00009776,U005251,2026-07-06 21:19:40.288867644,checkout_view,control,desktop,direct,S_U005251_1783372780
E00007694,U004112,2026-07-05 14:41:28.859912942,payment_attempt,treatment,mobile,direct,S_U004112_1783261528
E00026673,U014488,2026-07-12 00:39:06.468823252,payment_attempt,control,mobile,social,S_U014488_1783816506
E00032646,U017747,2026-07-07 00:14:53.061378902,payment_attempt,control,mobile,paid_search,S_U017747_1783382633
E00013999,U007563,2026-07-04 06:02:53.395688392,checkout_view,control,mobile,social,S_U007563_1783144973
E00035724,U019421,2026-07-07 22:17:05.774230856,checkout_view,control,desktop,email,S_U019421_1783462625
E00002598,U001390,2026-07-06 06:59:29.367240380,payment_attempt,treatment,mobile,organic,S_U001390_1783320629
E00010151,U005441,2026-07-11 15:29:52.393421768,checkout_view,control,tablet,direct,S_U005441_1783783792
E00005825,U003122,2026-07-15 00:04:59.000000000,payment_attempt,control,mobile,organic,S_U003122_1784073599
E00023307,U012634,2026-07-12 21:28:17.888015092,payment_attempt,treatment,mobile,paid_search,S_U012634_1783890677
E00001236,U000647,2026-07-09 21:06:37.317054338,payment_attempt,treatment,desktop,direct,S_U000647_1783630297
E00008036,U004294,2026-07-08 13:38:18.033008994,purchase,treatment,mobile,paid_search,S_U004294_1783517553
E00017757,U009600,2026-07-12 17:05:44.096861236,payment_attempt,treatment,mobile,organic,S_U009600_1783874804
E00009574,U005141,2026-07-09 01:34:17.764708568,purchase,treatment,tablet,paid_search,S_U005141_1783560589
E00031867,U017322,2026-07-13 08:26:58.988019654,checkout_view,control,mobile,social,S_U017322_1783931218
E00030791,U016713,2026-07-09 12:52:33.047236126,checkout_view,treatment,mobile,paid_search,S_U016713_1783601553
E00004104,U002209,2026-07-04 00:56:09.005718214,checkout_view,control,tablet,social,S_U002209_1783126569
E00035949,U019543,2026-07-10 06:49:34.653091210,checkout_view,control,desktop,organic,S_U019543_1783666174
E00012179,U006574,2026-07-06 21:43:28.922960202,checkout_view,treatment,mobile,direct,S_U006574_1783374208
E00034707,U018852,2026-07-05 06:56:21.906783984,payment_attempt,control,mobile,direct,S_U018852_1783234341
E00024140,U013107,2026-07-13 03:35:55.080895450,checkout_view,control,tablet,organic,S_U013107_1783913755
E00015534,U008391,2026-07-07 07:31:05.036063944,purchase,treatment,desktop,paid_search,S_U008391_1783409240
E00034900,U018959,2026-07-12 11:46:38.621378776,payment_attempt,treatment,mobile,social,S_U018959_1783855418
E00032339,U017567,2026-07-11 16:42:23.939866144,checkout_view,treatment,mobile,paid_search,S_U017567_1783788143
E00015090,U008157,2026-07-03 04:25:24.398620152,checkout_view,control,mobile,email,S_U008157_1783052724
E00000292,U000154,2026-07-06 23:24:54.427601290,payment_attempt,treatment,desktop,email,S_U000154_1783380174
E00014666,U007921,2026-07-01 16:06:56.860932922,payment_attempt,treatment,desktop,paid_search,S_U007921_1782921536
E00033264,U018073,2026-07-05 13:41:05.644125364,purchase,control,desktop,paid_search,S_U018073_1783257599
E00009545,U005127,2026-07-04 13:06:38.419202674,checkout_view,control,desktop,social,S_U005127_1783170398
E00007839,U004194,2026-07-02 23:51:27.543075794,purchase,treatment,desktop,paid_search,S_U004194_1783035203
E00033571,U018239,2026-07-03 00:10:30.793987892,checkout_view,control,mobile,social,S_U018239_1783037430
E00036166,U019663,2026-07-02 11:33:30.278441022,checkout_view,control,mobile,paid_search,S_U019663_1782992010
E00018579,U010033,2026-07-13 23:30:34.875900402,checkout_view,treatment,mobile,social,S_U010033_1783985434
E00005563,U002984,2026-07-12 19:48:35.525031858,checkout_view,control,mobile,organic,S_U002984_1783885715
E00030252,U016409,2026-07-09 22:19:00.657984510,payment_attempt,treatment,mobile,organic,S_U016409_1783634280
E00009925,U005323,2026-07-06 22:27:31.924720664,payment_failure,treatment,mobile,social,S_U005323_1783375669
E00032709,U017786,2026-07-11 20:54:07.820907870,checkout_view,control,mobile,paid_search,S_U017786_1783803247
E00024447,U013259,2026-07-13 19:05:04.283880910,payment_attempt,treatment,mobile,organic,S_U013259_1783969084
E00012597,U006796,2026-07-10 07:46:48.490643506,payment_attempt,treatment,desktop,organic,S_U006796_1783669068
E00036168,U019663,2026-07-02 11:40:30.278441022,payment_attempt,control,mobile,paid_search,S_U019663_1782992010
E00018193,U009828,2026-07-03 17:18:45.117256382,checkout_view,control,tablet,organic,S_U009828_1783099125
E00033388,U018137,2026-07-02 12:34:18.393142086,payment_attempt,control,desktop,email,S_U018137_1782994638
E00009083,U004885,2026-07-08 14:29:39.556838158,checkout_view,treatment,desktop,paid_search,S_U004885_1783520979
E00005118,U002738,2026-07-13 00:31:18.462443152,payment_attempt,treatment,mobile,organic,S_U002738_1783901958
E00011037,U005926,2026-07-06 02:55:56.696509708,checkout_view,control,mobile,direct,S_U005926_1783306556
E00028930,U015708,2026-07-02 13:30:22.231938688,payment_attempt,control,mobile,paid_search,S_U015708_1782998122
E00027937,U015163,2026-07-08 10:18:13.941085752,checkout_view,treatment,desktop,organic,S_U015163_1783505893
E00031584,U017165,2026-07-14 01:25:44.401345638,checkout_view,treatment,desktop,email,S_U017165_1783992344
E00024741,U013418,2026-07-07 13:58:51.467982028,payment_attempt,treatment,mobile,direct,S_U013418_1783431831
E00020983,U011381,2026-07-04 13:01:33.418712958,checkout_view,treatment,desktop,email,S_U011381_1783170093
E00035092,U019056,2026-07-03 00:28:26.350354120,purchase,control,mobile,email,S_U019056_1783037514
E00009425,U005065,2026-07-06 17:17:40.840462618,payment_attempt,treatment,mobile,paid_search,S_U005065_1783357240
E00018801,U010157,2026-07-05 17:24:00.242341622,checkout_view,control,desktop,email,S_U010157_1783272240
E00024386,U013228,2026-07-04 11:26:02.307067332,payment_attempt,control,desktop,direct,S_U013228_1783164002
E00004277,U002306,2026-07-09 01:36:36.823261986,payment_attempt,treatment,mobile,paid_search,S_U002306_1783560696
E00018278,U009872,2026-07-09 09:11:35.503022950,purchase,treatment,mobile,organic,S_U009872_1783588026
E00031935,U017357,2026-07-14 00:03:26.192484914,payment_attempt,control,mobile,paid_search,S_U017357_1783986086
E00012045,U006493,2026-07-10 22:18:57.970791114,payment_attempt,control,desktop,organic,S_U006493_1783720737
E00022036,U011947,2026-07-01 22:13:44.090786552,payment_attempt,treatment,mobile,email,S_U011947_1782943424
E00006467,U003458,2026-07-02 22:46:08.530408236,payment_attempt,control,mobile,organic,S_U003458_1783032128
E00033207,U018046,2026-07-11 07:57:54.743244230,checkout_view,treatment,mobile,organic,S_U018046_1783756674
E00012447,U006719,2026-07-03 19:00:08.768547370,payment_attempt,treatment,desktop,direct,S_U006719_1783104428
E00005233,U002800,2026-07-02 16:01:15.802441391,payment_attempt,control,desktop,organic,S_U002800_1783007775
E00028732,U015598,2026-07-08 02:44:32.639907380,checkout_view,control,desktop,social,S_U015598_1783478672
E00015408,U008328,2026-07-13 11:19:03.932908414,payment_attempt,treatment,mobile,direct,S_U008328_1783941363
E00011250,U006038,2026-07-08 15:20:42.250253844,checkout_view,treatment,mobile,organic,S_U006038_1783524042
E00008428,U004510,2026-07-05 01:53:06.316472624,payment_attempt,control,mobile,direct,S_U004510_1783215426
E00010067,U005393,2026-07-05 20:39:04.979534460,payment_attempt,treatment,desktop,organic,S_U005393_1783282684
E00009243,U004968,2026-07-12 08:11:10.131160704,purchase,treatment,mobile,email,S_U004968_1783843211
E00027427,U014889,2026-07-08 14:52:44.835611058,checkout_view,treatment,desktop,paid_search,S_U014889_1783522364
E00001349,U000715,2026-07-07 01:12:35.215078394,checkout_view,control,mobile,paid_search,S_U000715_1783386755
E00023178,U012563,2026-07-12 01:09:54.481923010,checkout_view,control,desktop,organic,S_U012563_1783818594
E00019230,U010390,2026-07-09 05:27:17.651178764,payment_attempt,control,mobile,email,S_U010390_1783573517
E00003016,U001630,2026-07-06 22:48:39.492926010,payment_attempt,treatment,desktop,paid_search,S_U001630_1783377999
E00034505,U018745,2026-07-04 02:18:14.721168816,payment_attempt,treatment,mobile,direct,S_U018745_1783131074
E00002304,U001239,2026-07-09 12:38:51.253591174,checkout_view,control,desktop,direct,S_U001239_1783600731
E00017870,U009658,2026-07-08 23:49:46.816483912,payment_attempt,treatment,desktop,organic,S_U009658_1783553806
E00034995,U019011,2026-07-09 22:34:53.843621956,checkout_view,treatment,desktop,social,S_U019011_1783636493
E00027006,U014669,2026-07-09 03:45:40.512696820,payment_attempt,treatment,desktop,email,S_U014669_1783567600
E00034765,U018885,2026-07-12 03:21:30.761968356,payment_attempt,control,desktop,direct,S_U018885_1783825290
E00001376,U000731,2026-07-06 07:33:13.513743156,checkout_view,control,desktop,paid_search,S_U000731_1783323193
E00008028,U004290,2026-07-07 08:54:24.233813614,payment_attempt,control,mobile,paid_search,S_U004290_1783414224
E00019443,U010513,2026-07-08 20:11:28.194134850,checkout_view,treatment,mobile,organic,S_U010513_1783541488
E00025881,U014074,2026-07-08 19:31:08.479123914,checkout_view,control,mobile,direct,S_U014074_1783539068
E00032560,U017700,2026-07-12 09:13:53.288855306,checkout_view,control,mobile,organic,S_U017700_1783847633
E00030519,U016560,2026-07-13 04:50:12.252420948,checkout_view,treatment,desktop,direct,S_U016560_1783918212
E00013468,U007280,2026-07-06 04:04:14.131452892,purchase,treatment,desktop,social,S_U007280_1783309973
E00025089,U013618,2026-07-06 03:51:01.442791382,payment_attempt,control,mobile,organic,S_U013618_1783308601
E00025034,U013588,2026-07-09 20:59:19.132680968,checkout_view,treatment,mobile,paid_search,S_U013588_1783630759
E00020421,U011068,2026-07-08 06:54:07.544050694,purchase,treatment,mobile,paid_search,S_U011068_1783492909
E00003800,U002042,2026-07-01 08:17:32.077211660,payment_attempt,control,tablet,paid_search,S_U002042_1782893252
E00000370,U000191,2026-07-04 15:00:16.873955270,checkout_view,treatment,mobile,paid_search,S_U000191_1783177216
