order_id,user_id,experiment_group,purchase_timestamp,order_amount,order_status,status_update_timestamp
O0001777,U006914,control,2026-07-02 07:59:40.390256484,64.51,completed,
O0001778,U006915,treatment,2026-07-15 00:24:12.461593880,110.9,completed,
O0001779,U006919,control,2026-07-14 16:52:05.345263632,99.02,completed,
O0001780,U006920,treatment,2026-07-12 14:25:42.831375180,110.25,completed,
O0001781,U006922,control,2026-07-12 06:05:51.165611210,59.48,cancelled,2026-07-18 06:05:51.165611210
O0001782,U006932,treatment,2026-07-09 08:48:27.828760078,56.67,completed,
O0001783,U006933,treatment,2026-07-13 17:25:37.992006886,64.97,completed,
O0001784,U006934,treatment,2026-07-09 05:11:29.498359496,30.06,completed,
O0001785,U006941,control,2026-07-11 04:52:20.097595810,116.01,completed,
O0001786,U006942,control,2026-07-01 23:40:33.662973008,258.75,completed,
O0001787,U006943,treatment,2026-07-04 02:44:12.667843554,81.77,completed,
O0001788,U006946,control,2026-07-14 23:12:28.363892772,118.07,completed,
O0001789,U006947,treatment,2026-07-06 21:34:22.340278812,66.73,completed,
O0001790,U006948,treatment,2026-07-01 02:20:35.956957248,100.76,completed,
O0001791,U006951,treatment,2026-07-10 22:58:54.241913838,56.19,refunded,2026-07-17 22:58:54.241913838
O0001792,U006963,treatment,2026-07-15 00:20:02.852140412,105.5,completed,
O0001793,U006965,control,2026-07-10 04:10:00.644800152,68.14,completed,
O0001794,U006967,control,2026-07-10 15:23:21.536778929,94.5,completed,
O0001795,U006973,treatment,2026-07-13 02:52:07.490844334,180.66,completed,
O0001796,U006974,control,2026-07-09 00:34:51.147071480,41.18,completed,
O0001797,U006975,treatment,2026-07-07 06:52:44.192069524,108.19,completed,
O0001798,U006983,control,2026-07-08 23:56:13.140462772,106.53,completed,
O0001799,U006985,control,2026-07-07 13:18:17.418465278,120.03,completed,
O0001800,U006986,control,2026-07-03 22:58:26.184616346,107.2,refunded,2026-07-05 22:58:26.184616346
O0001801,U006987,control,2026-07-14 01:57:58.480203250,51.9,completed,
O0001802,U006995,control,2026-07-11 10:29:43.735909202,114.5,completed,
O0001803,U006997,control,2026-07-07 18:38:01.500915922,53.8,completed,
O0001804,U006998,treatment,2026-07-03 08:37:48.189552396,92.79,completed,
O0001805,U007002,control,2026-07-10 20:04:14.856995344,130.99,completed,
O0001806,U007003,treatment,2026-07-09 05:32:54.722452450,97.04,completed,
O0001807,U007006,control,2026-07-01 15:52:51.946312418,124.65,completed,
O0001808,U007016,treatment,2026-07-09 03:25:54.456458854,157.73,completed,
O0001809,U007018,control,2026-07-01 12:29:58.109436770,74.04,completed,
O0001810,U007019,treatment,2026-07-05 17:09:29.538261672,193.68,completed,
O0001811,U007024,treatment,2026-07-14 12:45:52.056362428,129.48,completed,
O0001812,U007025,control,2026-07-02 13:24:57.302541898,82.86,completed,
O0001813,U007027,treatment,2026-07-10 01:31:23.428065148,224.2,completed,
O0001814,U007031,control,2026-07-14 23:25:38.629668522,39.06,completed,
O0001815,U007039,control,2026-07-05 17:34:32.457629432,41.13,completed,
O0001816,U007047,control,2026-07-01 19:58:25.964297286,113.6,cancelled,2026-07-05 19:58:25.964297286
O0001817,U007051,control,2026-07-03 19:37:56.103784452,37.21,completed,
O0001818,U007055,control,2026-07-01 09:50:55.933145962,32.42,cancelled,2026-07-07 09:50:55.933145962
O0001819,U007056,treatment,2026-07-02 13:01:57.469785152,56.95,completed,
O0001820,U007057,control,2026-07-08 04:08:33.824931162,59.79,completed,
O0001821,U007066,control,2026-07-10 13:31:04.428582404,102.93,completed,
O0001822,U007069,treatment,2026-07-11 03:56:58.990336864,98.5,completed,
O0001823,U007078,control,2026-07-04 17:32:42.102148192,112.98,completed,
O0001824,U007079,control,2026-07-01 17:18:11.573759774,70.75,completed,
O0001825,U007080,treatment,2026-07-12 17:59:57.590726742,112.16,completed,
O0001826,U007081,treatment,2026-07-11 03:11:20.800042662,169.3,completed,
O0001827,U007088,control,2026-07-03 16:15:48.645942152,95.64,completed,
O0001828,U007090,control,2026-07-07 01:03:44.761784206,56.04,cancelled,2026-07-11 01:03:44.761784206
O0001829,U007091,control,2026-07-09 15:06:24.561016404,63.62,completed,
O0001830,U007100,control,2026-07-07 07:30:35.049377334,65.44,completed,
O0001831,U007103,control,2026-07-14 23:37:57.024024888,109.82,completed,
O0001832,U007108,treatment,2026-07-11 03:18:49.050186350,55.23,completed,
O0001833,U007118,treatment,2026-07-02 15:03:49.036975968,115.51,completed,
O0001834,U007125,control,2026-07-05 13:08:56.504281836,44.87,completed,
O0001835,U007126,control,2026-07-08 18:25:19.536308340,90.42,completed,
O0001836,U007127,control,2026-07-14 03:23:56.166305638,65.83,completed,
O0001837,U007133,treatment,2026-07-12 20:58:21.510336202,152.03,completed,
O0001838,U007135,treatment,2026-07-11 06:46:34.795501006,78.4,completed,
O0001839,U007136,control,2026-07-12 00:48:43.606321182,87.08,completed,
O0001840,U007140,control,2026-07-14 17:21:02.081823984,49.8,completed,
O0001841,U007146,treatment,2026-07-14 06:05:46.094276666,113.82,completed,
O0001842,U007147,control,2026-07-11 23:03:20.067435752,147.9,completed,
O0001843,U007148,treatment,2026-07-06 19:28:12.380374578,79.03,completed,
O0001844,U007151,control,2026-07-07 18:33:28.420945170,32.9,completed,
O0001845,U007155,treatment,2026-07-04 07:46:40.848942782,100.01,completed,
O0001846,U007160,treatment,2026-07-07 01:44:06.410846804,89.42,completed,
O0001847,U007165,treatment,2026-07-02 16:03:05.324627364,87.47,completed,
O0001848,U007166,treatment,2026-07-14 21:00:26.443613812,115.59,completed,
O0001849,U007167,treatment,2026-07-10 20:46:57.405806164,133.23,completed,
O0001850,U007171,control,2026-07-09 05:36:47.040823744,45.24,completed,
O0001851,U007175,treatment,2026-07-09 16:07:05.330767496,92.74,completed,
O0001852,U007178,control,2026-07-13 13:38:38.498358648,55.68,completed,
O0001853,U007181,treatment,2026-07-04 18:04:02.944874302,111.1,completed,
O0001854,U007191,treatment,2026-07-05 15:00:13.367160444,51.2,completed,
O0001855,U007192,control,2026-07-08 08:58:18.316088602,92.11,completed,
O0001856,U007194,treatment,2026-07-10 04:04:36.241834484,129.6,completed,
O0001857,U007195,treatment,2026-07-09 00:36:21.494826142,38.98,completed,
O0001858,U007197,treatment,2026-07-11 04:26:25.408420908,26.41,completed,
O0001859,U007200,treatment,2026-07-08 01:20:31.186499706,182.3,completed,
O0001860,U007205,control,2026-07-14 00:31:25.375328710,79.25,completed,
O0001861,U007207,treatment,2026-07-01 13:53:53.457325584,95.37,completed,
O0001862,U007211,treatment,2026-07-13 06:04:32.506206934,110.12,completed,
O0001863,U007214,treatment,2026-07-14 20:34:17.820924212,119.29,completed,
O0001864,U007222,control,2026-07-09 16:47:16.028962065,136.21,completed,
O0001865,U007237,control,2026-07-13 00:15:05.452009758,89.98,completed,
O0001866,U007238,control,2026-07-03 21:40:49.613257540,105.96,completed,
O0001867,U007245,control,2026-07-05 02:24:19.137304832,64.36,completed,
O0001868,U007246,treatment,2026-07-03 15:17:56.211921612,60.61,completed,
O0001869,U007248,treatment,2026-07-14 21:54:14.407493158,95.04,refunded,2026-07-17 21:54:14.407493158
O0001870,U007249,treatment,2026-07-12 18:32:28.576480137,81.53,completed,
O0001871,U007253,treatment,2026-07-13 04:21:39.014757266,67.99,completed,
O0001872,U007254,control,2026-07-14 17:43:44.325622160,98.38,completed,
O0001873,U007268,treatment,2026-07-13 07:01:59.417613292,73.56,completed,
O0001874,U007271,control,2026-07-13 01:08:56.690228340,60.9,refunded,2026-07-20 01:08:56.690228340
O0001875,U007273,control,2026-07-03 15:34:40.671578130,142.94,completed,
O0001876,U007276,treatment,2026-07-02 13:20:06.610899302,32.11,completed,
O0001877,U007279,control,2026-07-15 00:30:41.604776072,103.99,refunded,2026-07-20 00:30:41.604776072
O0001878,U007284,control,2026-07-11 22:42:38.280527334,83.58,completed,
O0001879,U007288,treatment,2026-07-14 23:03:05.474005066,86.6,completed,
O0001880,U007292,control,2026-07-02 17:44:02.803554898,42.33,completed,
O0001881,U007293,treatment,2026-07-15 00:32:33.183605114,75.21,completed,
O0001882,U007295,control,2026-07-01 05:20:20.498163024,147.11,completed,
O0001883,U007297,treatment,2026-07-12 17:37:21.811227882,79.01,refunded,2026-07-19 17:37:21.811227882
O0001884,U007310,treatment,2026-07-05 02:22:32.591169912,79.01,completed,
O0001885,U007311,control,2026-07-13 20:56:54.105157220,219.66,completed,
O0001886,U007313,treatment,2026-07-15 00:18:08.073132986,324.89,completed,
O0001887,U007325,treatment,2026-07-08 03:34:24.084740548,103.82,completed,
O0001888,U007328,treatment,2026-07-09 03:22:10.972414194,152.31,completed,
O0001889,U007348,treatment,2026-07-07 08:23:54.065743768,78.82,completed,
O0001890,U007353,control,2026-07-12 17:55:57.746866804,91.66,completed,
O0001891,U007363,treatment,2026-07-14 12:25:15.911414742,79.8,completed,
O0001892,U007366,treatment,2026-07-14 23:55:52.805141696,40.88,completed,
O0001893,U007367,control,2026-07-01 18:27:27.631853274,81.08,completed,
O0001894,U007371,treatment,2026-07-03 13:55:41.763894680,68.32,completed,
O0001895,U007374,treatment,2026-07-08 10:56:49.655854198,43.27,completed,
O0001896,U007382,treatment,2026-07-14 12:44:02.770896109,69.79,cancelled,2026-07-21 12:44:02.770896109
O0001897,U007385,control,2026-07-05 07:28:51.989340286,88.26,completed,
O0001898,U007398,control,2026-07-06 11:30:18.586467900,95.32,completed,
O0001899,U007401,control,2026-07-01 09:33:25.300261834,71.28,completed,
O0001900,U007405,treatment,2026-07-14 23:58:42.149187844,181.9,completed,
O0001901,U007411,treatment,2026-07-12 11:06:27.490818884,72.7,completed,
O0001902,U007415,treatment,2026-07-04 02:16:19.388543317,77.24,completed,
O0001903,U007423,control,2026-07-04 11:58:26.437799630,65.0,completed,
O0001904,U007424,control,2026-07-05 20:52:08.479872352,129.75,refunded,2026-07-07 20:52:08.479872352
O0001905,U007425,treatment,2026-07-12 20:31:09.438867298,73.49,completed,
O0001906,U007430,treatment,2026-07-09 06:11:16.588616426,105.44,completed,
O0001907,U007432,control,2026-07-13 20:21:19.873373912,85.49,completed,
O0001908,U007433,control,2026-07-04 13:31:04.941592039,100.92,refunded,2026-07-09 13:31:04.941592039
O0001909,U007434,treatment,2026-07-10 09:32:06.396130710,90.18,completed,
O0001910,U007436,control,2026-07-13 13:38:33.252946254,54.99,completed,
O0001911,U007437,treatment,2026-07-07 14:15:34.194358318,95.82,completed,
O0001912,U007440,control,2026-07-14 10:22:30.696913508,145.57,completed,
O0001913,U007441,control,2026-07-12 08:50:19.800719667,105.87,completed,
O0001914,U007444,treatment,2026-07-09 02:28:57.361413448,101.55,completed,
O0001915,U007446,treatment,2026-07-08 07:56:05.426991070,116.44,completed,
O0001916,U007447,control,2026-07-14 06:17:18.747217818,37.15,completed,
O0001917,U007451,control,2026-07-14 11:24:03.828296344,155.4,completed,
O0001918,U007452,treatment,2026-07-12 16:21:01.878304094,64.47,completed,
O0001919,U007463,treatment,2026-07-07 00:19:30.525711814,36.28,completed,
O0001920,U007464,treatment,2026-07-04 18:05:30.357212848,98.39,completed,
O0001921,U007465,control,2026-07-02 17:32:52.177919306,51.33,completed,
O0001922,U007472,control,2026-07-03 12:20:45.064153612,65.23,completed,
O0001923,U007473,treatment,2026-07-02 07:17:34.078731166,32.35,completed,
O0001924,U007474,treatment,2026-07-14 06:31:54.606918262,81.07,completed,
O0001925,U007478,control,2026-07-09 07:48:03.351670312,65.57,completed,
O0001926,U007480,treatment,2026-07-08 03:03:28.600857128,104.65,completed,
O0001927,U007481,control,2026-07-11 13:23:12.168330150,34.88,completed,
O0001928,U007484,control,2026-07-13 13:25:13.233007942,114.34,completed,
O0001929,U007488,treatment,2026-07-10 21:58:45.690448364,147.22,completed,
O0001930,U007489,control,2026-07-05 08:45:40.527712592,54.05,completed,
O0001931,U007493,control,2026-07-10 05:51:17.936104722,56.15,completed,
O0001932,U007502,treatment,2026-07-01 08:40:00.323502590,83.36,completed,
O0001933,U007505,control,2026-07-02 06:50:12.728754112,131.06,completed,
O0001934,U007513,treatment,2026-07-06 15:06:05.105271024,53.11,completed,
O0001935,U007515,treatment,2026-07-06 14:34:43.076866984,59.06,completed,
O0001936,U007519,treatment,2026-07-10 01:04:39.588986750,69.52,completed,
O0001937,U007525,treatment,2026-07-01 06:34:43.836514974,53.79,completed,
O0001938,U007526,treatment,2026-07-02 18:52:36.611590442,108.24,completed,
O0001939,U007546,control,2026-07-14 14:18:41.280080528,67.49,refunded,2026-07-18 14:18:41.280080528
O0001940,U007547,control,2026-07-14 06:58:21.545499919,87.45,completed,
O0001941,U007552,control,2026-07-08 10:00:26.646917766,28.59,completed,
O0001942,U007556,treatment,2026-07-11 22:45:33.193497442,91.63,completed,
O0001943,U007559,control,2026-07-06 16:16:51.401377162,141.73,completed,
O0001944,U007562,treatment,2026-07-07 03:44:08.438952724,80.96,completed,
O0001945,U007567,control,2026-07-05 07:34:47.785244506,45.85,completed,
O0001946,U007578,treatment,2026-07-02 06:09:04.617271476,53.22,completed,
O0001947,U007583,control,2026-07-10 00:18:22.024670914,34.96,completed,
O0001948,U007586,treatment,2026-07-05 17:46:09.173246030,35.94,completed,
O0001949,U007587,treatment,2026-07-08 21:19:35.986576780,148.28,completed,
O0001950,U007591,treatment,2026-07-12 00:12:31.041913770,53.92,completed,
O0001951,U007593,control,2026-07-12 00:04:21.024468910,100.37,completed,
O0001952,U007594,control,2026-07-14 09:52:50.304305159,74.22,completed,
O0001953,U007596,control,2026-07-14 05:52:41.294781622,66.25,completed,
O0001954,U007598,control,2026-07-14 11:42:32.183333708,55.85,completed,
O0001955,U007612,treatment,2026-07-10 15:55:22.781630126,57.65,completed,
O0001956,U007613,treatment,2026-07-05 12:48:17.177146966,199.63,completed,
O0001957,U007618,treatment,2026-07-13 03:16:17.518663406,49.62,completed,
O0001958,U007619,treatment,2026-07-08 08:57:33.890009984,142.93,completed,
O0001959,U007623,treatment,2026-07-15 00:28:09.693336648,38.49,completed,
O0001960,U007625,treatment,2026-07-11 08:36:34.400459086,64.93,completed,
O0001961,U007627,treatment,2026-07-01 08:23:06.393673498,67.99,completed,
O0001962,U007628,treatment,2026-07-02 05:52:53.808406184,66.81,completed,
O0001963,U007639,control,2026-07-08 15:56:44.921089000,55.8,completed,
O0001964,U007641,treatment,2026-07-14 22:51:05.414986676,85.55,completed,
O0001965,U007642,control,2026-07-12 08:32:24.720929226,72.68,completed,
O0001966,U007645,treatment,2026-07-11 01:51:33.235932206,81.8,completed,
O0001967,U007647,treatment,2026-07-03 16:52:13.397279782,84.75,completed,
O0001968,U007650,treatment,2026-07-09 13:30:43.458675354,92.6,completed,
O0001969,U007657,control,2026-07-10 00:28:27.307354424,129.16,completed,
O0001970,U007658,treatment,2026-07-11 06:18:55.047009798,195.96,completed,
O0001971,U007659,treatment,2026-07-03 14:07:02.479529378,75.35,completed,
O0001972,U007666,control,2026-07-07 12:06:19.764540260,51.77,completed,
O0001973,U007668,treatment,2026-07-14 23:35:34.615616422,95.29,completed,
O0001974,U007675,treatment,2026-07-07 01:32:32.803581550,46.99,completed,
O0001975,U007680,control,2026-07-14 07:41:24.936621356,116.51,completed,
O0001976,U007682,control,2026-07-12 07:52:05.814619172,101.76,completed,
O0001977,U007688,treatment,2026-07-04 01:51:17.527742296,68.71,completed,
O0001978,U007690,control,2026-07-06 12:35:36.594218924,43.02,completed,
O0001979,U007691,control,2026-07-04 03:49:32.836589088,102.72,completed,
O0001980,U007694,treatment,2026-07-11 16:53:21.094137170,158.2,completed,
O0001981,U007697,control,2026-07-08 17:13:37.614220472,36.71,completed,
O0001982,U007698,treatment,2026-07-14 15:06:25.134488948,78.25,cancelled,2026-07-18 15:06:25.134488948
O0001983,U007703,treatment,2026-07-15 00:48:27.743678418,110.41,completed,
O0001984,U007712,treatment,2026-07-12 13:50:20.498041038,59.89,completed,
O0001985,U007714,control,2026-07-14 06:56:46.290077264,157.25,completed,
O0001986,U007716,control,2026-07-13 09:55:32.094112350,82.87,completed,
O0001987,U007717,treatment,2026-07-12 19:52:01.111389842,242.2,completed,
O0001988,U007720,treatment,2026-07-06 20:19:26.125921786,112.24,completed,
O0001989,U007721,control,2026-07-06 13:26:54.351995774,114.74,cancelled,2026-07-10 13:26:54.351995774
O0001990,U007730,treatment,2026-07-09 11:38:44.638888622,210.87,completed,
O0001991,U007742,control,2026-07-11 21:02:13.787707280,42.76,completed,
O0001992,U007744,treatment,2026-07-11 03:24:37.859167102,65.46,completed,
O0001993,U007745,treatment,2026-07-03 02:24:26.232622156,77.54,completed,
O0001994,U007748,treatment,2026-07-14 19:27:45.834693980,52.64,completed,
O0001995,U007749,treatment,2026-07-04 20:05:43.464531334,52.35,completed,
O0001996,U007750,treatment,2026-07-13 06:53:20.204472432,98.74,completed,
O0001997,U007752,control,2026-07-13 22:08:57.185645180,53.8,completed,
O0001998,U007754,treatment,2026-07-09 11:04:34.189023288,104.01,completed,
O0001999,U007760,treatment,2026-07-03 03:48:46.229095738,96.78,refunded,2026-07-05 03:48:46.229095738
O0002000,U007766,control,2026-07-09 19:47:47.293364239,145.05,completed,
O0002001,U007769,treatment,2026-07-08 22:40:08.213419094,139.13,cancelled,2026-07-12 22:40:08.213419094
O0002002,U007772,control,2026-07-07 19:17:14.863083345,95.73,completed,
O0002003,U007773,treatment,2026-07-12 09:43:06.552299276,216.4,completed,
O0002004,U007776,control,2026-07-14 21:10:39.741478046,202.47,refunded,2026-07-16 21:10:39.741478046
O0002005,U007782,control,2026-07-09 04:21:17.761543164,66.89,completed,
O0002006,U007787,control,2026-07-01 08:41:58.753497006,93.83,completed,
O0002007,U007788,control,2026-07-07 19:47:02.086522278,73.66,completed,
O0002008,U007791,treatment,2026-07-02 19:52:57.551639640,61.98,completed,
