user_id,experiment_group,assignment_timestamp,exposure_timestamp,exposure_date,device_at_exposure,traffic_source_at_exposure,user_type,payment_attempt_timestamp,purchase_timestamp,reached_checkout_view,reached_payment_attempt,reached_purchase,had_payment_failure,had_checkout_error,payment_succeeded,completion_minutes,order_id,order_amount,order_status,mature_order_followup,retained_revenue,refunded_or_cancelled
U002066,control,2026-07-13 23:34:16,2026-07-14 03:14:38.438835910,2026-07-14,mobile,organic,returning,2026-07-14 03:20:38.438835910,2026-07-14 04:02:57.681742756,1,1,1,0,0,1.0,48.32071624696255,O0000552,98.96,completed,1,98.96,0
U002067,control,2026-07-03 09:24:04,2026-07-03 12:04:58.537973968,2026-07-03,desktop,direct,returning,2026-07-03 12:09:58.537973968,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002068,treatment,2026-07-11 13:54:55,2026-07-11 17:17:00.005801200,2026-07-11,mobile,social,returning,2026-07-11 17:41:00.005801200,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002069,control,2026-07-11 10:14:41,2026-07-11 15:29:39.045594188,2026-07-11,mobile,email,new,2026-07-11 15:53:39.045594188,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002071,treatment,2026-07-01 00:26:44,2026-07-01 00:58:49.051422206,2026-07-01,mobile,paid_search,returning,2026-07-01 01:02:49.051422206,2026-07-01 01:11:10.325804816,1,1,1,0,0,1.0,12.35458329319954,O0000554,46.05,refunded,1,0.0,1
U002072,treatment,2026-07-09 08:43:52,2026-07-09 11:10:21.377967118,2026-07-09,mobile,social,new,2026-07-09 11:13:21.377967118,2026-07-09 11:14:11.945299918,1,1,1,0,0,1.0,3.842782750725746,O0000555,147.79,completed,1,147.79,0
U002073,treatment,2026-07-12 11:14:42,2026-07-12 12:40:06.728196804,2026-07-12,mobile,organic,returning,2026-07-12 12:55:06.728196804,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002074,treatment,2026-07-09 22:39:31,2026-07-09 23:12:59.210216146,2026-07-09,mobile,organic,returning,2026-07-09 23:35:59.210216146,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002075,treatment,2026-07-14 08:01:26,2026-07-14 10:02:42.341676338,2026-07-14,desktop,social,new,,,1,0,0,0,0,,,,,,0,0.0,0
U002078,treatment,2026-07-11 20:16:06,2026-07-12 00:54:45.868875096,2026-07-12,desktop,paid_search,new,2026-07-12 00:56:45.868875096,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002079,treatment,2026-07-02 21:41:37,2026-07-03 00:32:48.594943408,2026-07-03,mobile,direct,new,2026-07-03 00:36:48.594943408,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002080,control,2026-07-10 11:39:43,2026-07-10 12:07:09.379164460,2026-07-10,mobile,email,new,,,1,0,0,0,0,,,,,,0,0.0,0
U002082,treatment,2026-07-05 12:58:41,2026-07-05 18:47:35.541496214,2026-07-05,mobile,email,new,2026-07-05 19:06:35.541496214,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002084,control,2026-07-09 10:24:50,2026-07-09 12:59:58.966536656,2026-07-09,mobile,direct,new,2026-07-09 13:07:58.966536656,2026-07-09 13:24:57.593090318,1,1,1,0,0,1.0,24.97709982097149,O0000557,102.37,completed,1,102.37,0
U002085,treatment,2026-07-05 12:50:30,2026-07-05 13:35:41.614480614,2026-07-05,tablet,email,returning,2026-07-05 13:41:41.614480614,2026-07-05 13:58:41.776301412,1,1,1,0,0,1.0,23.00270028412342,O0000558,93.75,completed,1,93.75,0
U002086,control,2026-07-02 16:44:35,2026-07-02 17:42:37.020757381,2026-07-02,desktop,email,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002087,control,2026-07-01 18:36:21,2026-07-01 19:53:08.435326518,2026-07-01,mobile,social,returning,2026-07-01 20:12:08.435326518,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002089,control,2026-07-14 08:04:27,2026-07-14 10:28:42.979115525,2026-07-14,mobile,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002091,treatment,2026-07-10 04:34:35,2026-07-10 05:07:45.405242558,2026-07-10,mobile,direct,returning,2026-07-10 05:22:45.405242558,2026-07-10 05:29:23.080321718,1,1,1,0,0,1.0,21.627916619181633,O0000560,108.75,completed,1,108.75,0
U002092,control,2026-07-04 00:29:26,2026-07-04 01:33:29.244113348,2026-07-04,desktop,paid_search,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002093,treatment,2026-07-02 02:05:09,2026-07-02 03:47:12.642081438,2026-07-02,desktop,direct,returning,2026-07-02 04:01:12.642081438,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002094,treatment,2026-07-13 19:40:50,2026-07-13 22:04:09.797242202,2026-07-13,mobile,organic,new,2026-07-13 22:27:09.797242202,2026-07-13 22:48:15.847693472,1,1,1,0,0,1.0,44.10085044801235,O0000561,147.61,completed,1,147.61,0
U002095,treatment,2026-07-13 23:42:15,2026-07-14 03:51:52.039880124,2026-07-14,mobile,organic,new,2026-07-14 04:06:52.039880124,2026-07-14 04:34:19.393974240,1,1,1,0,0,1.0,42.455899938941,O0000562,55.59,completed,1,55.59,0
U002096,control,2026-07-09 06:38:55,2026-07-09 10:13:23.152334746,2026-07-09,desktop,email,returning,2026-07-09 10:18:23.152334746,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002097,treatment,2026-07-03 19:26:26,2026-07-04 01:21:59.594048804,2026-07-04,desktop,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002099,treatment,2026-07-14 02:46:18,2026-07-14 05:14:58.823827554,2026-07-14,mobile,organic,returning,2026-07-14 05:34:58.823827554,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002100,control,2026-07-06 03:19:55,2026-07-06 09:39:34.007435830,2026-07-06,mobile,organic,returning,2026-07-06 09:52:34.007435830,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002101,control,2026-07-11 00:42:01,2026-07-11 08:53:23.814366706,2026-07-11,mobile,email,returning,2026-07-11 09:00:23.814366706,,1,1,0,1,0,0.0,,,,,0,0.0,0
U002103,treatment,2026-07-11 02:14:26,2026-07-11 05:36:45.290704178,2026-07-11,desktop,paid_search,new,,,1,0,0,0,0,,,,,,0,0.0,0
U002104,treatment,2026-07-04 10:04:59,2026-07-04 12:12:07.899659264,2026-07-04,mobile,social,new,2026-07-04 12:25:07.899659264,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002106,control,2026-07-06 13:29:43,2026-07-06 16:02:35.955729250,2026-07-06,mobile,organic,returning,2026-07-06 16:21:35.955729250,2026-07-06 16:23:51.976678042,1,1,1,0,0,1.0,21.267016679048538,O0000564,131.88,completed,1,131.88,0
U002107,treatment,2026-07-11 20:39:03,2026-07-11 22:55:32.833312908,2026-07-11,desktop,social,new,2026-07-11 22:59:32.833312908,2026-07-11 23:17:10.714133298,1,1,1,0,0,1.0,21.631349846720695,O0000565,85.34,completed,1,85.34,0
U002108,treatment,2026-07-02 15:40:30,2026-07-02 15:55:52.480624824,2026-07-02,mobile,email,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002109,control,2026-07-12 03:58:47,2026-07-12 05:48:00.445947776,2026-07-12,desktop,social,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002110,treatment,2026-07-04 05:59:32,2026-07-04 07:29:42.660951044,2026-07-04,desktop,social,returning,2026-07-04 07:48:42.660951044,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002111,control,2026-07-08 12:30:53,2026-07-08 15:39:12.093664538,2026-07-08,mobile,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002112,control,2026-07-10 08:12:00,2026-07-10 13:45:49.688733684,2026-07-10,mobile,direct,new,2026-07-10 14:04:49.688733684,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002113,treatment,2026-07-12 08:40:31,2026-07-12 10:40:17.072504056,2026-07-12,mobile,email,new,,,1,0,0,0,0,,,,,,0,0.0,0
U002114,control,2026-07-10 14:37:09,2026-07-10 17:42:20.277676554,2026-07-10,desktop,paid_search,new,2026-07-10 17:47:20.277676554,2026-07-10 18:17:25.614591822,1,1,1,0,0,1.0,35.08895002305508,O0000566,174.67,completed,1,174.67,0
U002115,treatment,2026-07-05 05:24:14,2026-07-05 05:47:22.190029646,2026-07-05,mobile,organic,returning,2026-07-05 05:55:22.190029646,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002116,control,2026-07-04 04:41:19,2026-07-04 08:09:43.466609128,2026-07-04,mobile,social,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002117,control,2026-07-07 00:04:36,2026-07-07 01:45:25.694523912,2026-07-07,desktop,social,new,2026-07-07 01:55:25.694523912,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002118,treatment,2026-07-07 20:32:03,2026-07-07 22:52:21.807840696,2026-07-07,desktop,paid_search,new,2026-07-07 23:06:21.807840696,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002119,treatment,2026-07-06 22:46:58,2026-07-07 00:36:46.454347744,2026-07-07,desktop,paid_search,returning,2026-07-07 00:54:46.454347744,2026-07-07 01:13:06.982806220,1,1,1,0,0,1.0,36.34214982390404,O0000567,76.86,completed,1,76.86,0
U002120,control,2026-07-13 14:45:03,2026-07-13 17:58:16.569602544,2026-07-13,mobile,organic,new,2026-07-13 18:10:16.569602544,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002122,control,2026-07-14 03:21:31,2026-07-14 04:23:38.696554857,2026-07-14,mobile,social,new,2026-07-14 04:44:38.696554857,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002123,treatment,2026-07-03 02:57:41,2026-07-03 06:24:15.009585613,2026-07-03,desktop,email,returning,2026-07-03 06:34:15.009585613,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002124,treatment,2026-07-09 11:11:03,2026-07-09 14:07:08.190134568,2026-07-09,desktop,organic,new,,,1,0,0,0,0,,,,,,0,0.0,0
U002126,treatment,2026-07-07 20:55:03,2026-07-08 04:27:34.187523485,2026-07-08,tablet,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002127,control,2026-07-09 12:20:07,2026-07-09 14:21:39.976457908,2026-07-09,mobile,email,new,2026-07-09 14:36:39.976457908,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002128,control,2026-07-08 01:53:09,2026-07-08 03:18:23.915545404,2026-07-08,mobile,direct,new,2026-07-08 03:42:23.915545404,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002129,control,2026-07-04 14:10:27,2026-07-04 14:46:25.331720130,2026-07-04,mobile,paid_search,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002130,control,2026-07-13 07:53:38,2026-07-13 09:43:54.235807519,2026-07-13,desktop,direct,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002132,control,2026-07-11 16:58:37,2026-07-11 19:56:09.873721552,2026-07-11,mobile,paid_search,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002133,treatment,2026-07-10 22:14:25,2026-07-11 00:15:42.654559414,2026-07-11,desktop,organic,returning,2026-07-11 00:23:42.654559414,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002134,treatment,2026-07-07 06:53:11,2026-07-07 11:03:17.910636812,2026-07-07,desktop,direct,new,2026-07-07 11:25:17.910636812,,1,1,0,1,0,0.0,,,,,0,0.0,0
U002135,control,2026-07-12 07:23:04,2026-07-12 10:07:00.345103990,2026-07-12,mobile,direct,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002137,treatment,2026-07-04 14:36:20,2026-07-04 18:59:57.133733750,2026-07-04,mobile,direct,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002139,control,2026-07-13 02:54:24,2026-07-13 03:47:44.484834876,2026-07-13,mobile,email,new,2026-07-13 04:10:44.484834876,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002141,treatment,2026-07-13 21:13:36,2026-07-14 00:06:22.990158240,2026-07-14,mobile,social,new,,,1,0,0,0,0,,,,,,0,0.0,0
U002143,control,2026-07-06 23:41:44,2026-07-07 01:31:03.431532146,2026-07-07,tablet,organic,returning,2026-07-07 01:48:03.431532146,2026-07-07 01:55:22.058538884,1,1,1,0,0,1.0,24.310450181365013,O0000568,61.71,completed,1,61.71,0
U002145,control,2026-07-10 17:50:44,2026-07-10 21:08:29.492373500,2026-07-10,mobile,social,new,2026-07-10 21:21:29.492373500,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002146,treatment,2026-07-01 21:46:41,2026-07-02 06:47:09.033837962,2026-07-02,mobile,paid_search,returning,2026-07-02 07:07:09.033837962,2026-07-02 07:07:53.390418992,1,1,1,0,0,1.0,20.739267244935036,O0000570,105.34,completed,1,105.34,0
U002147,control,2026-07-08 19:26:25,2026-07-09 01:33:27.421318078,2026-07-09,mobile,paid_search,returning,2026-07-09 01:38:27.421318078,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002148,control,2026-07-02 01:07:38,2026-07-02 04:07:01.114037942,2026-07-02,tablet,email,returning,2026-07-02 04:14:01.114037942,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002149,control,2026-07-12 22:54:34,2026-07-13 01:00:55.306199878,2026-07-13,mobile,paid_search,new,2026-07-13 01:07:55.306199878,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002150,treatment,2026-07-13 03:41:10,2026-07-13 06:11:51.143442826,2026-07-13,mobile,organic,returning,2026-07-13 06:24:51.143442826,2026-07-13 06:57:50.545284520,1,1,1,0,0,1.0,45.99003352224827,O0000571,111.31,completed,1,111.31,0
U002151,control,2026-07-01 10:13:25,2026-07-01 14:22:17.326584826,2026-07-01,mobile,direct,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002152,control,2026-07-01 15:32:44,2026-07-01 16:27:04.073062028,2026-07-01,desktop,direct,returning,2026-07-01 16:44:04.073062028,2026-07-01 16:49:42.558332108,1,1,1,0,0,1.0,22.641416788101196,O0000572,80.63,completed,1,80.63,0
U002154,control,2026-07-10 11:15:29,2026-07-10 17:53:32.981771846,2026-07-10,mobile,paid_search,returning,2026-07-10 18:03:32.981771846,2026-07-10 18:31:06.118801814,1,1,1,0,0,1.0,37.55228340625763,O0000573,74.51,completed,1,74.51,0
U002157,control,2026-07-12 06:34:48,2026-07-12 09:38:52.215528786,2026-07-12,mobile,direct,new,2026-07-12 09:54:52.215528786,2026-07-12 10:05:35.842190784,1,1,1,0,0,1.0,26.727100387215614,O0000574,77.92,completed,1,77.92,0
U002159,treatment,2026-07-11 21:21:44,2026-07-12 04:59:38.391337574,2026-07-12,mobile,organic,new,2026-07-12 05:23:38.391337574,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002160,control,2026-07-02 10:52:58,2026-07-02 13:25:21.257527216,2026-07-02,mobile,direct,returning,2026-07-02 13:34:21.257527216,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002161,treatment,2026-07-13 23:01:47,2026-07-14 00:45:59.398326332,2026-07-14,desktop,paid_search,new,2026-07-14 00:52:59.398326332,2026-07-14 01:23:20.225416172,1,1,1,0,0,1.0,37.34711654484272,O0000575,67.32,completed,1,67.32,0
U002162,treatment,2026-07-12 19:31:37,2026-07-12 22:00:08.845881238,2026-07-12,mobile,organic,returning,2026-07-12 22:21:08.845881238,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002165,treatment,2026-07-05 13:46:16,2026-07-05 14:53:13.010102716,2026-07-05,desktop,direct,returning,2026-07-05 15:00:13.010102716,2026-07-05 15:05:47.748414682,1,1,1,0,0,1.0,12.578966170549393,O0000576,153.27,completed,1,153.27,0
U002167,control,2026-07-01 02:32:49,2026-07-01 04:14:06.069273628,2026-07-01,desktop,email,returning,2026-07-01 04:36:06.069273628,2026-07-01 04:45:31.983179488,1,1,1,0,0,1.0,31.431900188326836,O0000577,184.9,completed,1,184.9,0
U002168,treatment,2026-07-07 00:49:29,2026-07-07 05:33:09.261118412,2026-07-07,desktop,email,new,2026-07-07 05:56:09.261118412,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002169,treatment,2026-07-12 23:36:37,2026-07-13 04:40:53.951057769,2026-07-13,desktop,direct,new,2026-07-13 04:58:53.951057769,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002172,control,2026-07-07 13:53:24,2026-07-07 17:25:43.156773462,2026-07-07,desktop,email,returning,2026-07-07 17:43:43.156773462,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002173,control,2026-07-01 13:10:51,2026-07-01 13:35:21.246611400,2026-07-01,desktop,email,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002176,control,2026-07-02 21:56:45,2026-07-03 00:20:55.492734876,2026-07-03,mobile,organic,returning,2026-07-03 00:37:55.492734876,2026-07-03 01:01:32.656201326,1,1,1,0,0,1.0,40.61938337981701,O0000579,46.81,completed,1,46.81,0
U002177,control,2026-07-05 14:24:40,2026-07-05 22:29:03.325241134,2026-07-05,desktop,social,new,,,1,0,0,0,0,,,,,,0,0.0,0
U002178,treatment,2026-07-02 08:42:12,2026-07-02 12:41:51.338811570,2026-07-02,desktop,direct,returning,2026-07-02 12:50:51.338811570,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002179,treatment,2026-07-05 12:31:54,2026-07-05 18:18:55.266097482,2026-07-05,desktop,paid_search,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002180,treatment,2026-07-13 23:18:02,2026-07-14 03:08:43.309977176,2026-07-14,mobile,paid_search,returning,2026-07-14 03:12:43.309977176,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002181,control,2026-07-11 09:56:05,2026-07-11 15:48:24.481062296,2026-07-11,tablet,organic,returning,2026-07-11 16:01:24.481062296,2026-07-11 16:14:30.958563242,1,1,1,0,0,1.0,26.107966750860214,O0000580,116.09,completed,1,116.09,0
U002184,treatment,2026-07-03 21:09:46,2026-07-03 23:22:58.376323126,2026-07-03,desktop,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002185,treatment,2026-07-10 13:12:14,2026-07-10 14:33:05.220140714,2026-07-10,tablet,email,new,2026-07-10 14:49:05.220140714,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002186,treatment,2026-07-03 05:33:20,2026-07-03 06:47:34.185070268,2026-07-03,mobile,organic,returning,2026-07-03 07:09:34.185070268,,1,1,0,0,1,1.0,,,,,0,0.0,0
U002187,treatment,2026-07-11 04:02:42,2026-07-11 05:33:04.907997732,2026-07-11,mobile,direct,returning,2026-07-11 05:43:04.907997732,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002189,treatment,2026-07-12 15:09:40,2026-07-12 19:03:25.488542164,2026-07-12,desktop,paid_search,returning,2026-07-12 19:22:25.488542164,2026-07-12 19:28:15.720616522,1,1,1,0,0,1.0,24.837199822068214,O0000581,154.76,completed,1,154.76,0
U002190,treatment,2026-07-13 06:58:32,2026-07-13 07:55:55.402059836,2026-07-13,mobile,email,new,2026-07-13 08:15:55.402059836,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002191,control,2026-07-09 18:58:56,2026-07-10 00:11:22.075464416,2026-07-10,desktop,social,returning,2026-07-10 00:15:22.075464416,2026-07-10 00:31:29.724010688,1,1,1,0,0,1.0,20.127483531832695,O0000582,99.69,completed,1,99.69,0
U002192,control,2026-07-12 12:05:23,2026-07-12 18:37:22.311626960,2026-07-12,mobile,organic,new,2026-07-12 18:48:22.311626960,,1,1,0,1,0,0.0,,,,,0,0.0,0
U002194,control,2026-07-04 03:53:30,2026-07-04 05:04:44.358534108,2026-07-04,mobile,direct,returning,2026-07-04 05:25:44.358534108,2026-07-04 05:35:25.239705726,1,1,1,0,0,1.0,30.681349709630013,O0000583,121.73,completed,1,121.73,0
U002195,treatment,2026-07-11 03:04:26,2026-07-11 04:24:49.794155858,2026-07-11,mobile,organic,returning,2026-07-11 04:35:49.794155858,2026-07-11 04:39:05.022352634,1,1,1,0,0,1.0,14.253799840807915,O0000584,48.59,completed,1,48.59,0
U002196,control,2026-07-09 11:29:10,2026-07-09 12:59:25.743127167,2026-07-09,mobile,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002199,control,2026-07-09 02:43:52,2026-07-09 03:05:24.380280268,2026-07-09,desktop,email,new,2026-07-09 03:26:24.380280268,,1,1,0,0,1,1.0,,,,,0,0.0,0
U002201,control,2026-07-01 17:33:17,2026-07-01 20:31:57.741779240,2026-07-01,mobile,paid_search,returning,2026-07-01 20:38:57.741779240,2026-07-01 20:50:36.180170132,1,1,1,0,0,1.0,18.640633150935173,O0000585,141.84,completed,1,141.84,0
U002202,treatment,2026-07-09 14:49:27,2026-07-09 16:06:03.974403126,2026-07-09,mobile,direct,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002203,treatment,2026-07-06 22:03:39,2026-07-06 23:34:18.491866308,2026-07-06,desktop,direct,returning,2026-07-06 23:43:18.491866308,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002204,treatment,2026-07-02 01:35:24,2026-07-02 04:13:43.746269910,2026-07-02,mobile,paid_search,returning,2026-07-02 04:22:43.746269910,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002205,treatment,2026-07-13 17:40:13,2026-07-13 19:07:40.552506742,2026-07-13,mobile,organic,new,2026-07-13 19:14:40.552506742,,1,1,0,1,0,0.0,,,,,0,0.0,0
U002206,treatment,2026-07-03 03:04:05,2026-07-03 03:53:52.803008456,2026-07-03,mobile,email,returning,2026-07-03 04:04:52.803008456,2026-07-03 04:17:12.660153668,1,1,1,0,0,1.0,23.330950364470482,O0000586,42.04,completed,1,42.04,0
U002207,control,2026-07-03 03:27:17,2026-07-03 05:22:34.495057064,2026-07-03,desktop,email,returning,2026-07-03 05:43:34.495057064,2026-07-03 05:53:57.575987780,1,1,1,0,0,1.0,31.384683921933174,O0000587,51.54,completed,1,51.54,0
U002209,control,2026-07-03 23:52:34,2026-07-04 00:56:09.005718214,2026-07-04,mobile,direct,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002210,control,2026-07-05 06:35:20,2026-07-05 08:21:18.042047768,2026-07-05,mobile,social,returning,2026-07-05 08:24:18.042047768,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002211,control,2026-07-09 10:20:14,2026-07-09 11:02:32.180517002,2026-07-09,desktop,paid_search,new,,,1,0,0,0,0,,,,,,0,0.0,0
U002213,control,2026-07-04 14:01:47,2026-07-04 15:29:23.716835762,2026-07-04,mobile,direct,returning,2026-07-04 15:52:23.716835762,2026-07-04 16:00:01.884299930,1,1,1,0,0,1.0,30.63611626625061,O0000588,44.28,completed,1,44.28,0
U002214,treatment,2026-07-13 07:08:19,2026-07-13 08:25:56.944922734,2026-07-13,tablet,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002215,control,2026-07-13 19:04:42,2026-07-13 20:02:54.344089890,2026-07-13,mobile,paid_search,new,,,1,0,0,0,0,,,,,,0,0.0,0
U002216,control,2026-07-14 01:14:13,2026-07-14 03:23:32.167118500,2026-07-14,desktop,paid_search,new,,,1,0,0,0,0,,,,,,0,0.0,0
U002217,control,2026-07-09 05:25:51,2026-07-09 06:40:09.519667452,2026-07-09,mobile,paid_search,returning,2026-07-09 06:55:09.519667452,2026-07-09 07:19:37.041363780,1,1,1,0,0,1.0,39.45868358016014,O0000589,37.32,cancelled,1,0.0,1
U002218,control,2026-07-10 03:21:54,2026-07-10 04:30:27.522990360,2026-07-10,desktop,organic,returning,2026-07-10 04:34:27.522990360,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002219,control,2026-07-06 20:11:19,2026-07-06 21:30:35.352074248,2026-07-06,mobile,organic,returning,2026-07-06 21:54:35.352074248,2026-07-06 22:15:02.476728754,1,1,1,0,0,1.0,44.452083706855774,O0000590,109.73,completed,1,109.73,0
U002221,treatment,2026-07-10 21:23:19,2026-07-11 00:47:18.984206944,2026-07-11,desktop,organic,returning,2026-07-11 00:49:18.984206944,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002224,treatment,2026-07-10 09:00:18,2026-07-10 09:56:56.291831628,2026-07-10,mobile,direct,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U002225,control,2026-07-06 10:39:09,2026-07-06 13:55:37.067267004,2026-07-06,desktop,organic,new,2026-07-06 14:11:37.067267004,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002227,control,2026-07-02 14:07:22,2026-07-02 16:22:34.143355864,2026-07-02,desktop,social,new,2026-07-02 16:24:34.143355864,,1,1,0,0,0,1.0,,,,,0,0.0,0
U002229,control,2026-07-03 10:30:19,2026-07-03 11:56:47.875675324,2026-07-03,desktop,organic,returning,2026-07-03 12:12:47.875675324,2026-07-03 12:39:10.129874710,1,1,1,0,0,1.0,42.3709000647068,O0000592,101.79,completed,1,101.79,0
U002230,treatment,2026-07-07 12:55:04,2026-07-07 18:34:51.603416008,2026-07-07,desktop,direct,new,2026-07-07 18:36:51.603416008,2026-07-07 19:13:02.213616544,1,1,1,0,0,1.0,38.176849856972694,O0000593,63.58,refunded,1,0.0,1
U002231,treatment,2026-07-03 00:59:53,2026-07-03 02:10:43.125864104,2026-07-03,desktop,organic,returning,2026-07-03 02:18:43.125864104,2026-07-03 02:28:15.143557609,1,1,1,0,0,1.0,17.533633187413216,O0000594,40.23,completed,1,40.23,0
U002232,treatment,2026-07-08 14:38:30,2026-07-08 21:48:36.136924632,2026-07-08,mobile,direct,new,2026-07-08 22:10:36.136924632,2026-07-08 22:22:36.696283896,1,1,1,0,0,1.0,34.00931663811207,O0000595,91.95,completed,1,91.95,0
U002233,control,2026-07-09 06:04:42,2026-07-09 07:50:43.868729646,2026-07-09,mobile,organic,returning,2026-07-09 08:10:43.868729646,2026-07-09 08:32:16.549516746,1,1,1,0,0,1.0,41.54468312859535,O0000596,171.83,completed,1,171.83,0
U002234,treatment,2026-07-02 03:44:40,2026-07-02 05:47:44.393569780,2026-07-02,desktop,paid_search,returning,2026-07-02 06:03:44.393569780,2026-07-02 06:34:55.306386442,1,1,1,0,0,1.0,47.18186639249325,O0000597,138.77,completed,1,138.77,0
U002235,treatment,2026-07-01 07:49:57,2026-07-01 09:00:01.558305066,2026-07-01,mobile,direct,returning,2026-07-01 09:20:01.558305066,2026-07-01 09:44:28.681258416,1,1,1,0,0,1.0,44.45205017924309,O0000598,136.05,completed,1,136.05,0
U002237,treatment,2026-07-13 15:25:54,2026-07-13 16:37:02.686620312,2026-07-13,mobile,direct,new,2026-07-13 16:44:02.686620312,,1,1,0,1,0,0.0,,,,,0,0.0,0
